,filename
1980,3983-005331-037.npy
1981,2289-152254-000.npy
1982,1970-028415-006.npy
1983,4267-287369-033.npy
1984,0200-126784-015.npy
1985,3857-182317-015.npy
1986,5678-043301-007.npy
1987,0089-000219-046.npy
1988,0200-124140-032.npy
1989,0460-172357-018.npy
1990,8098-278252-028.npy
1991,7178-034644-021.npy
1992,5703-047212-022.npy
1993,0839-130898-016.npy
1994,2911-007601-008.npy
1995,0060-121082-027.npy
1996,0460-172359-031.npy
1997,1088-134318-013.npy
1998,4014-186175-005.npy
1999,0302-123523-014.npy
2000,8838-298546-030.npy
2001,8108-280354-016.npy
2002,0328-129766-092.npy
2003,2136-005140-033.npy
2004,7190-090543-014.npy
2005,1624-142933-041.npy
2006,0412-126975-046.npy
2007,0730-000359-043.npy
2008,3440-171009-005.npy
2009,0458-126290-005.npy
2010,0587-041611-001.npy
2011,3857-180923-011.npy
2012,3112-009555-006.npy
2013,1363-135842-030.npy
2014,7278-091083-024.npy
2015,4406-016883-003.npy
2016,0587-041619-009.npy
2017,1334-135589-054.npy
2018,4397-015668-012.npy
2019,7511-102420-017.npy
2020,3983-005371-022.npy
2021,0103-001240-053.npy
2022,1455-134435-053.npy
2023,0403-128339-016.npy
2024,7113-086041-056.npy
2025,0426-122821-033.npy
2026,8108-280354-023.npy
2027,2691-156745-041.npy
2028,5514-019193-001.npy
2029,3879-174923-063.npy
2030,0302-123523-034.npy
2031,6531-061334-073.npy
2032,1447-130551-022.npy
2033,0289-121665-013.npy
2034,0403-000216-008.npy
2035,6848-076049-001.npy
2036,4088-158077-090.npy
2037,6476-096661-025.npy
2038,0200-124140-005.npy
2039,0254-012312-014.npy
2040,1867-154075-005.npy
2041,0250-142286-017.npy
2042,0026-000495-002.npy
2043,3112-009555-062.npy
2044,4051-010927-014.npy
2045,5022-029411-023.npy
2046,3440-171009-003.npy
2047,8098-275181-004.npy
2048,0032-004137-002.npy
2049,0040-000222-051.npy
2050,2910-131096-005.npy
2051,4014-186175-010.npy
2052,0229-130880-007.npy
2053,3486-166446-030.npy
2054,6147-034606-002.npy
2055,7067-076047-037.npy
2056,3664-011714-002.npy
2057,3440-171009-018.npy
2058,2182-181173-019.npy
2059,0332-128985-029.npy
2060,1926-147979-051.npy
2061,5561-041615-040.npy
2062,5339-014134-067.npy
2063,0150-126112-028.npy
2064,6272-070168-026.npy
2065,7780-274562-050.npy
2066,5778-012761-016.npy
2067,1594-135914-041.npy
2068,1867-154075-022.npy
2069,7367-086737-086.npy
2070,0125-121342-003.npy
2071,3214-167607-011.npy
2072,6081-042010-013.npy
2073,1263-141777-006.npy
2074,0696-093314-031.npy
2075,1841-179183-036.npy
2076,7859-102519-055.npy
2077,6836-061803-038.npy
2078,0229-130880-068.npy
2079,8088-284756-053.npy
2080,6454-107462-010.npy
2081,6000-055211-006.npy
2082,1116-132847-010.npy
2083,6019-003185-056.npy
2084,5339-014134-048.npy
2085,8609-283227-029.npy
2086,8088-284756-013.npy
2087,3486-166424-066.npy
2088,4267-072637-011.npy
2089,5867-048852-100.npy
2090,1246-124548-023.npy
2091,2817-142371-068.npy
2092,3112-009555-072.npy
2093,0198-000209-034.npy
2094,3214-167602-028.npy
2095,8123-275209-001.npy
2096,2514-149482-068.npy
2097,0198-126831-050.npy
2098,5022-029405-020.npy
2099,7635-105409-042.npy
2100,5163-018515-050.npy
2101,4441-076263-030.npy
2102,8123-275209-019.npy
2103,1970-026100-021.npy
2104,0201-127786-037.npy
2105,8095-274348-003.npy
2106,7635-105409-007.npy
2107,0441-128982-025.npy
2108,5808-054425-052.npy
2109,6818-076332-005.npy
2110,4481-017498-004.npy
2111,7859-102519-045.npy
2112,0229-130880-033.npy
2113,2989-138028-031.npy
2114,0019-000198-031.npy
2115,3830-012535-006.npy
2116,8063-274112-014.npy
2117,2836-005354-000.npy
2118,1355-039947-046.npy
2119,8425-287387-032.npy
2120,6818-076332-045.npy
2121,3857-180923-004.npy
2122,2384-152900-021.npy
2123,0302-123504-020.npy
2124,1502-122619-096.npy
2125,0087-121553-100.npy
2126,8088-284756-075.npy
2127,0083-009960-023.npy
2128,1455-134435-069.npy
2129,3807-004955-018.npy
2130,8063-274116-005.npy
2131,4195-186236-017.npy
2132,2691-156755-020.npy
2133,1246-135815-012.npy
2134,1867-154075-007.npy
2135,5322-007678-034.npy
2136,4441-076263-019.npy
2137,8465-246943-012.npy
2138,2007-132570-011.npy
2139,6000-055211-017.npy
2140,5322-007678-010.npy
2141,1963-142393-043.npy
2142,7059-088364-011.npy
2143,7635-105661-033.npy
2144,1926-143879-029.npy
2145,4898-020016-035.npy
2146,5049-025947-059.npy
2147,7067-076047-021.npy
2148,5393-019218-039.npy
2149,0201-127786-023.npy
2150,8975-270782-067.npy
2151,4859-029340-032.npy
2152,0211-122425-033.npy
2153,0198-129977-001.npy
2154,1088-134315-048.npy
2155,4340-015220-017.npy
2156,1455-134435-013.npy
2157,8747-293952-017.npy
2158,8468-286673-010.npy
2159,5390-030102-030.npy
2160,6272-070171-028.npy
2161,1898-145724-033.npy
2162,4267-078186-028.npy
2163,5808-054425-017.npy
2164,1624-168623-026.npy
2165,0911-128684-034.npy
2166,0460-172359-056.npy
2167,0211-122442-006.npy
2168,6454-093938-007.npy
2169,0374-180298-018.npy
2170,4640-019187-034.npy
2171,8838-298546-039.npy
2172,0298-126791-066.npy
2173,2952-000408-024.npy
2174,7113-086041-072.npy
2175,6209-034600-004.npy
2176,7148-007763-005.npy
2177,5163-039921-046.npy
2178,6078-054013-013.npy
2179,5561-039621-014.npy
2180,0026-000496-012.npy
2181,7800-283478-027.npy
2182,7367-086737-088.npy
2183,0298-126790-012.npy
2184,3526-176651-013.npy
2185,5778-012761-001.npy
2186,0211-122425-018.npy
2187,6437-066172-043.npy
2188,8630-305213-002.npy
2189,1963-147036-013.npy
2190,1743-142914-020.npy
2191,6272-070171-006.npy
2192,7859-102519-015.npy
2193,8108-280354-009.npy
2194,5678-043301-014.npy
2195,8063-274115-002.npy
2196,3112-009555-055.npy
2197,5322-007680-029.npy
2198,5049-025947-090.npy
2199,3857-180923-006.npy
2200,8630-305212-024.npy
2201,4898-028461-027.npy
2202,5322-007679-032.npy
2203,4195-017507-024.npy
2204,3486-166446-038.npy
2205,1455-134435-000.npy
2206,5463-039174-042.npy
2207,8324-286681-004.npy
2208,7800-283492-001.npy
2209,0089-000218-014.npy
2210,1970-028415-030.npy
2211,8425-246962-003.npy
2212,0587-054108-011.npy
2213,1098-133695-025.npy
2214,5750-100289-058.npy
2215,6529-062556-048.npy
2216,4898-028461-066.npy
2217,7517-100429-010.npy
2218,8838-298545-031.npy
2219,0125-121124-050.npy
2220,4297-013006-015.npy
2221,4160-011549-006.npy
2222,3699-047246-001.npy
2223,3983-005371-011.npy
2224,3112-009554-017.npy
2225,5789-057158-029.npy
2226,6531-061334-048.npy
2227,1263-138246-017.npy
2228,0196-122152-017.npy
2229,2391-145015-026.npy
2230,4018-103416-025.npy
2231,0322-124147-043.npy
2232,8123-275216-008.npy
2233,8063-274115-025.npy
2234,5688-041232-062.npy
2235,7264-092316-023.npy
2236,0254-145458-003.npy
2237,0909-131045-018.npy
2238,7178-034644-063.npy
2239,7447-091187-044.npy
2240,4406-016882-067.npy
2241,2518-154826-018.npy
2242,6064-056165-008.npy
2243,4853-029413-008.npy
2244,8063-274116-029.npy
2245,0481-123719-028.npy
2246,4640-019188-018.npy
2247,7312-092432-023.npy
2248,3242-067168-017.npy
2249,2893-139310-013.npy
2250,0322-124146-018.npy
2251,0307-127535-029.npy
2252,8838-298545-013.npy
2253,6836-061804-027.npy
2254,8747-293952-022.npy
2255,0307-127535-026.npy
2256,5192-019397-027.npy
2257,0060-121082-043.npy
2258,8580-287363-025.npy
2259,1246-124550-029.npy
2260,8324-286681-013.npy
2261,8838-298545-040.npy
2262,0730-000358-038.npy
2263,5104-033407-032.npy
2264,8051-119902-028.npy
2265,6529-062554-016.npy
2266,0730-000359-015.npy
2267,8630-305213-049.npy
2268,2196-170379-013.npy
2269,6000-055211-027.npy
2270,2159-179154-029.npy
2271,5463-039173-054.npy
2272,6209-034599-032.npy
2273,2518-154825-025.npy
2274,7511-102419-056.npy
2275,6925-080680-036.npy
2276,2989-138028-071.npy
2277,6415-111615-007.npy
2278,5192-019396-024.npy
2279,7113-086041-060.npy
2280,0730-000359-029.npy
2281,0198-000209-022.npy
2282,8098-275181-012.npy
2283,0200-124139-028.npy
2284,0441-128982-001.npy
2285,3699-175950-018.npy
2286,8747-293952-013.npy
2287,7226-086965-022.npy
2288,0587-041611-028.npy
2289,0248-130644-031.npy
2290,6848-252322-026.npy
2291,3240-131231-020.npy
2292,0032-021625-002.npy
2293,6415-116629-016.npy
2294,4137-011702-023.npy
2295,4640-019189-024.npy
2296,7800-283493-023.npy
2297,6064-056165-029.npy
2298,4160-011549-031.npy
2299,8770-295465-033.npy
2300,6437-066173-017.npy
2301,7511-102420-022.npy
2302,0458-126294-010.npy
2303,1898-145715-007.npy
2304,7264-092310-005.npy
2305,6454-120342-019.npy
2306,3699-019402-023.npy
2307,7113-086041-109.npy
2308,8838-298546-044.npy
2309,0887-123290-016.npy
2310,4267-078186-036.npy
2311,3983-005331-031.npy
2312,7859-102518-007.npy
2313,2007-149877-018.npy
2314,0250-142276-047.npy
2315,5778-054535-038.npy
2316,7402-090848-023.npy
2317,3723-171631-047.npy
2318,0229-130880-017.npy
2319,3607-029116-034.npy
2320,0831-130746-032.npy
2321,0254-127705-035.npy
2322,2182-150130-009.npy
2323,8051-119902-019.npy
2324,1235-135884-023.npy
2325,0839-130898-031.npy
2326,7264-092316-027.npy
2327,5339-014134-073.npy
2328,3807-004923-011.npy
2329,1578-140045-001.npy
2330,8465-246942-012.npy
2331,0696-092939-025.npy
2332,5390-030096-025.npy
2333,0040-000222-005.npy
2334,7190-090542-038.npy
2335,0083-011691-038.npy
2336,0839-130898-087.npy
2337,1081-125237-026.npy
2338,2159-179154-014.npy
2339,6078-054013-036.npy
2340,6880-216547-093.npy
2341,0211-122425-031.npy
2342,3526-175658-011.npy
2343,6385-034669-030.npy
2344,0118-047824-011.npy
2345,6437-066173-006.npy
2346,2910-131096-083.npy
2347,1088-134318-017.npy
2348,3440-171006-010.npy
2349,5808-048608-046.npy
2350,0441-128982-031.npy
2351,6209-034600-005.npy
2352,0289-121652-024.npy
2353,2159-179154-013.npy
2354,1088-134318-002.npy
2355,8238-274553-024.npy
2356,3807-004955-025.npy
2357,3259-158083-067.npy
2358,5867-048852-082.npy
2359,5163-018515-010.npy
2360,0250-142276-039.npy
2361,7190-090543-029.npy
2362,0887-123289-012.npy
2363,1578-006379-034.npy
2364,2691-156745-035.npy
2365,6272-070168-021.npy
2366,5867-048852-048.npy
2367,0026-000495-077.npy
2368,1841-159771-007.npy
2369,2836-005355-004.npy
2370,1970-010594-022.npy
2371,2836-005355-028.npy
2372,4267-072637-018.npy
2373,2289-152258-011.npy
2374,6147-034605-018.npy
2375,0019-000198-017.npy
2376,2910-131096-003.npy
2377,3486-166424-025.npy
2378,7178-034644-005.npy
2379,0089-000219-018.npy
2380,5561-039621-021.npy
2381,0196-122150-023.npy
2382,1737-142396-005.npy
2383,3436-172171-029.npy
2384,5789-070653-031.npy
2385,1116-132847-003.npy
2386,8609-283227-036.npy
2387,4051-011218-047.npy
2388,8226-274371-013.npy
2389,8095-274348-000.npy
2390,5789-070653-016.npy
2391,7226-086964-011.npy
2392,0298-126791-041.npy
2393,6019-003185-079.npy
2394,0625-132118-001.npy
2395,0839-130898-020.npy
2396,4397-015678-024.npy
2397,8425-291444-008.npy
2398,2691-156745-043.npy
2399,0211-122425-061.npy
2400,6147-034605-032.npy
2401,5750-035690-019.npy
2402,7635-105409-036.npy
2403,0322-124147-039.npy
2404,7794-295947-035.npy
2405,8063-274117-017.npy
2406,4788-091208-000.npy
2407,1235-135883-032.npy
2408,3242-067168-012.npy
2409,2911-007601-048.npy
2410,1447-130550-029.npy
2411,2836-005354-030.npy
2412,2289-152254-016.npy
2413,0909-131045-014.npy
2414,4018-107338-013.npy
2415,0403-126855-008.npy
2416,0125-121124-063.npy
2417,4640-019188-015.npy
2418,0696-092939-029.npy
2419,2691-156750-006.npy
2420,7780-274562-006.npy
2421,1447-130551-016.npy
2422,8419-286676-022.npy
2423,8123-275216-014.npy
2424,0229-130880-066.npy
2425,0298-126791-036.npy
2426,4340-015220-025.npy
2427,2092-145706-053.npy
2428,5163-018515-027.npy
2429,8312-279790-051.npy
2430,1743-142913-028.npy
2431,1743-142912-010.npy
2432,1841-159771-000.npy
2433,0032-021625-017.npy
2434,1926-143879-010.npy
2435,6848-252323-014.npy
2436,5339-014133-005.npy
2437,0298-126791-062.npy
2438,0254-127705-036.npy
2439,3214-167602-026.npy
2440,7190-090543-042.npy
2441,0839-130898-083.npy
2442,0839-130898-037.npy
2443,1116-132851-004.npy
2444,1624-142933-008.npy
2445,2182-150130-018.npy
2446,8312-279790-025.npy
2447,2159-179154-019.npy
2448,0196-122150-018.npy
2449,0909-131041-025.npy
2450,6836-061804-018.npy
2451,0200-126784-021.npy
2452,0027-124992-012.npy
2453,6415-111615-011.npy
2454,8630-305212-003.npy
2455,5192-019396-020.npy
2456,0307-127539-024.npy
2457,3807-004923-023.npy
2458,1594-135914-077.npy
2459,0307-127539-030.npy
2460,0307-127535-002.npy
2461,0118-047824-053.npy
2462,2416-152139-065.npy
2463,0730-000358-009.npy
2464,0311-124404-070.npy
2465,6437-066173-035.npy
2466,6081-042010-027.npy
2467,0322-124147-020.npy
2468,3857-182315-008.npy
2469,3235-028433-029.npy
2470,6078-054013-065.npy
2471,3440-171006-011.npy
2472,3807-004923-045.npy
2473,3699-019401-025.npy
2474,8630-305213-000.npy
2475,0669-129061-011.npy
2476,8609-262281-008.npy
2477,3214-167606-035.npy
2478,8629-261139-062.npy
2479,1743-142912-023.npy
2480,4859-026870-018.npy
2481,4788-091208-015.npy
2482,8975-270782-081.npy
2483,6836-061803-001.npy
2484,8975-270782-111.npy
2485,5750-100289-037.npy
2486,7780-274562-014.npy
2487,8324-286682-007.npy
2488,1970-028415-004.npy
2489,1081-125237-037.npy
2490,5561-041615-017.npy
2491,5789-070653-020.npy
2492,1867-154071-000.npy
2493,0233-134440-039.npy
2494,1926-147987-028.npy
2495,4137-011702-053.npy
2496,3664-178366-028.npy
2497,8324-286683-004.npy
2498,3235-011599-020.npy
2499,8238-274553-073.npy
2500,2384-152900-072.npy
2501,8770-295463-005.npy
2502,7178-034644-040.npy
2503,3486-166446-013.npy
2504,0441-130108-017.npy
2505,4014-186176-013.npy
2506,6000-055211-023.npy
2507,5104-033406-009.npy
2508,0089-000218-016.npy
2509,1034-121119-045.npy
2510,0328-129766-018.npy
2511,4137-011702-032.npy
2512,1235-135887-007.npy
2513,4137-011702-021.npy
2514,3240-131231-038.npy
2515,1098-133695-081.npy
2516,0441-128988-008.npy
2517,0332-128985-062.npy
2518,5339-014134-050.npy
2519,4441-076263-027.npy
2520,3830-012530-044.npy
2521,4788-091208-028.npy
2522,0445-123860-013.npy
2523,0328-129766-063.npy
2524,0032-021625-010.npy
2525,0250-142286-001.npy
2526,8098-275181-000.npy
2527,0089-000219-009.npy
2528,0118-121721-024.npy
2529,0481-123720-004.npy
2530,2952-000408-029.npy
2531,8425-287387-017.npy
2532,7367-086737-076.npy
2533,7402-090848-033.npy
2534,7505-258964-015.npy
2535,4160-011550-027.npy
2536,5463-039174-000.npy
2537,5456-058161-011.npy
2538,0198-126831-036.npy
2539,7226-086964-032.npy
2540,3879-174923-057.npy
2541,0730-000358-002.npy
2542,0839-130898-065.npy
2543,3440-171009-048.npy
2544,8123-275193-006.npy
2545,5456-024741-013.npy
2546,1624-168623-007.npy
2547,8419-293473-002.npy
2548,1867-154075-027.npy
2549,0302-123523-028.npy
2550,6064-056165-026.npy
2551,8425-246962-030.npy
2552,8324-286682-024.npy
2553,5192-019397-030.npy
2554,2764-036616-002.npy
2555,4137-011701-036.npy
2556,0201-122255-015.npy
2557,4051-011218-053.npy
2558,1624-168623-053.npy
2559,8419-293473-008.npy
2560,5652-039938-016.npy
2561,1970-010594-042.npy
2562,0103-001240-052.npy
2563,0201-127786-009.npy
2564,3374-298025-024.npy
2565,6081-041998-019.npy
2566,0460-172359-066.npy
2567,3699-047246-013.npy
2568,7302-086815-040.npy
2569,2952-000408-013.npy
2570,7190-090543-041.npy
2571,2436-002477-005.npy
2572,8088-284756-109.npy
2573,3486-166446-021.npy
2574,4297-013009-037.npy
2575,0481-123719-039.npy
2576,1455-134435-042.npy
2577,8063-274112-032.npy
2578,4680-016026-024.npy
2579,2002-139469-085.npy
2580,6081-042010-008.npy
2581,5678-043301-010.npy
2582,3168-173564-035.npy
2583,8063-274116-025.npy
2584,8838-298546-038.npy
2585,4137-011701-012.npy
2586,1363-139304-024.npy
2587,7794-295948-016.npy
2588,6529-062556-027.npy
2589,4267-078186-010.npy
2590,1081-125237-099.npy
2591,2518-154826-039.npy
2592,2911-015045-014.npy
2593,2691-156750-000.npy
2594,3857-182315-000.npy
2595,4051-011217-009.npy
2596,4830-025904-047.npy
2597,6848-252323-018.npy
2598,2893-139310-048.npy
2599,3983-005371-045.npy
2600,1743-142912-012.npy
2601,6531-061334-002.npy
2602,7859-102518-018.npy
2603,4195-186238-024.npy
2604,3436-172171-040.npy
2605,0118-047824-086.npy
2606,7148-007763-013.npy
2607,6476-057446-064.npy
2608,1723-141149-038.npy
2609,8098-278252-029.npy
2610,4014-186176-024.npy
2611,8312-279790-021.npy
2612,7059-077900-015.npy
2613,2391-145015-021.npy
2614,7367-086737-048.npy
2615,2514-149482-054.npy
2616,1898-145715-045.npy
2617,0669-129074-018.npy
2618,7226-086965-010.npy
2619,6476-057446-012.npy
2620,7226-086965-029.npy
2621,6848-252322-013.npy
2622,1334-135589-049.npy
2623,6078-054013-043.npy
2624,0211-122442-018.npy
2625,2289-152258-015.npy
2626,5339-014133-034.npy
2627,6529-062554-051.npy
2628,4406-016883-026.npy
2629,8770-295465-021.npy
2630,3983-005331-033.npy
2631,6367-065536-034.npy
2632,6454-107462-004.npy
2633,3436-172171-021.npy
2634,0696-093314-037.npy
2635,3168-173565-004.npy
2636,2764-036617-036.npy
2637,2843-152918-058.npy
2638,2136-005140-038.npy
2639,5393-019219-044.npy
2640,0289-121665-009.npy
2641,2196-174172-027.npy
2642,7278-104730-037.npy
2643,0405-130894-052.npy
2644,0201-127786-080.npy
2645,4340-015220-086.npy
2646,5808-048608-058.npy
2647,5192-019397-037.npy
2648,3982-182255-040.npy
2649,8051-119902-010.npy
2650,5322-007680-011.npy
2651,8609-283227-039.npy
2652,2092-145706-035.npy
2653,3112-009555-002.npy
2654,5514-019193-006.npy
2655,5390-030102-002.npy
2656,1098-133695-041.npy
2657,5514-019192-043.npy
2658,8747-293952-028.npy
2659,8226-274371-014.npy
2660,8630-305213-047.npy
2661,1926-143879-018.npy
2662,0307-127539-041.npy
2663,0211-122425-067.npy
2664,0322-124146-010.npy
2665,8051-119902-001.npy
2666,1263-139804-029.npy
2667,2836-005354-023.npy
2668,6415-111615-038.npy
2669,6880-216547-035.npy
2670,4014-186176-037.npy
2671,1841-179183-021.npy
2672,5808-054425-056.npy
2673,0089-000219-025.npy
2674,2002-139469-091.npy
2675,7511-102419-029.npy
2676,6415-116629-012.npy
2677,5192-019396-027.npy
2678,0696-093314-038.npy
2679,8108-280359-013.npy
2680,5049-025947-018.npy
2681,0696-092939-001.npy
2682,6454-107462-029.npy
2683,2159-179156-033.npy
2684,8098-278278-007.npy
2685,3664-178366-015.npy
2686,0163-122947-075.npy
2687,8770-295465-035.npy
2688,5322-007680-004.npy
2689,0403-128339-038.npy
2690,1040-133433-063.npy
2691,5789-057158-033.npy
2692,1578-006379-028.npy
2693,2910-131096-014.npy
2694,1743-142912-028.npy
2695,3440-171009-046.npy
2696,1578-140049-022.npy
2697,8629-261139-068.npy
2698,7226-086964-048.npy
2699,0302-123516-004.npy
2700,0289-121652-020.npy
2701,0254-027760-005.npy
2702,0298-126791-004.npy
2703,3240-131231-077.npy
2704,0233-134440-021.npy
2705,4406-016882-038.npy
2706,2159-179157-016.npy
2707,3699-019402-015.npy
2708,7190-090542-040.npy
2709,6000-086686-006.npy
2710,3830-012530-038.npy
2711,7059-088364-025.npy
2712,0254-012312-009.npy
2713,4214-007146-066.npy
2714,8095-274346-054.npy
2715,2416-152139-012.npy
2716,8014-280382-009.npy
2717,1116-132847-006.npy
2718,6000-055211-025.npy
2719,7635-105409-002.npy
2720,7190-090543-000.npy
2721,5393-019219-057.npy
2722,8226-274371-036.npy
2723,7302-086814-010.npy
2724,6367-074004-002.npy
2725,5561-041616-035.npy
2726,2691-156750-022.npy
2727,0060-121082-008.npy
2728,0163-122947-058.npy
2729,4088-158077-042.npy
2730,2989-138035-008.npy
2731,0311-124404-039.npy
2732,0441-130108-036.npy
2733,6818-068772-014.npy
2734,2817-142380-035.npy
2735,1447-130551-009.npy
2736,2136-005140-016.npy
2737,7780-274562-080.npy
2738,2836-005355-010.npy
2739,3259-158083-109.npy
2740,8095-274346-055.npy
2741,4137-011701-014.npy
2742,8123-275193-011.npy
2743,6081-041997-004.npy
2744,8226-274369-033.npy
2745,4297-013006-004.npy
2746,8226-274369-012.npy
2747,6848-076049-006.npy
2748,7447-091186-006.npy
2749,8797-294123-099.npy
2750,4680-016041-041.npy
2751,4051-010927-015.npy
2752,0587-041619-015.npy
2753,3947-013260-029.npy
2754,0446-123501-002.npy
2755,4481-017499-018.npy
2756,7078-271888-021.npy
2757,6476-057446-039.npy
2758,3723-171115-047.npy
2759,0839-130898-060.npy
2760,0032-004137-035.npy
2761,5456-024741-007.npy
2762,0019-000227-033.npy
2763,7302-086815-035.npy
2764,0322-124146-007.npy
2765,1363-135842-001.npy
2766,6848-252322-031.npy
2767,7078-271888-012.npy
2768,0696-093314-003.npy
2769,1263-139804-008.npy
2770,5778-054535-001.npy
2771,1355-039947-013.npy
2772,3699-019402-026.npy
2773,4051-010927-008.npy
2774,3664-178355-016.npy
2775,4406-016882-045.npy
2776,2514-149482-092.npy
2777,0412-126975-006.npy
2778,3664-011714-004.npy
2779,8425-292520-007.npy
2780,0118-047824-014.npy
2781,8238-274553-006.npy
2782,6415-100596-033.npy
2783,1963-147036-025.npy
2784,7517-100429-026.npy
2785,4397-015666-024.npy
2786,0322-124147-078.npy
2787,3607-029116-010.npy
2788,2989-138035-049.npy
2789,1624-168623-028.npy
2790,7800-283478-017.npy
2791,1263-141777-017.npy
2792,4397-015666-014.npy
2793,7402-090848-031.npy
2794,0125-121124-053.npy
2795,6209-034600-017.npy
2796,8630-305213-037.npy
2797,0027-123349-051.npy
2798,7148-082991-017.npy
2799,1069-133709-039.npy
2800,0250-142286-026.npy
2801,8051-119902-027.npy
2802,1963-142776-009.npy
2803,1737-142397-024.npy
2804,2289-152253-028.npy
2805,8051-119902-029.npy
2806,0125-121342-017.npy
2807,5390-024512-008.npy
2808,6836-061803-017.npy
2809,1970-010594-025.npy
2810,2436-002476-021.npy
2811,1447-130550-003.npy
2812,0696-092939-007.npy
2813,0458-126305-034.npy
2814,0730-000358-015.npy
2815,5867-048852-044.npy
2816,8425-287387-010.npy
2817,0298-126791-061.npy
2818,0248-130652-028.npy
2819,3807-004955-016.npy
2820,2136-005143-031.npy
2821,0233-155990-042.npy
2822,0254-127705-025.npy
2823,0254-027760-017.npy
2824,6836-061803-043.npy
2825,2518-154826-026.npy
2826,3242-067168-019.npy
2827,8226-274369-045.npy
2828,0730-000359-007.npy
2829,7367-086737-022.npy
2830,4481-017498-005.npy
2831,7113-086041-051.npy
2832,0060-121082-009.npy
2833,1502-122615-027.npy
2834,0839-130898-072.npy
2835,0289-121665-045.npy
2836,0374-180298-003.npy
2837,0250-142276-040.npy
2838,8108-274318-000.npy
2839,4898-028461-023.npy
2840,3983-005371-015.npy
2841,1737-146161-016.npy
2842,8014-112602-009.npy
2843,0103-001240-015.npy
2844,3664-178355-034.npy
2845,6019-003185-108.npy
2846,5022-029411-068.npy
2847,8063-274112-011.npy
2848,2952-000410-000.npy
2849,2007-132570-022.npy
2850,8629-261139-058.npy
2851,6147-034605-029.npy
2852,4160-011549-018.npy
2853,2691-156755-034.npy
2854,5808-048608-022.npy
2855,0083-003054-011.npy
2856,7226-086964-018.npy
2857,8108-274318-010.npy
2858,6181-216552-023.npy
2859,0426-122822-024.npy
2860,0089-000218-008.npy
2861,8580-287363-034.npy
2862,1723-141149-028.npy
2863,1594-135914-116.npy
2864,8226-274369-032.npy
2865,5163-018515-024.npy
2866,2952-000408-002.npy
2867,7226-086965-040.npy
2868,1723-141149-003.npy
2869,8051-295385-007.npy
2870,1737-148989-007.npy
2871,1183-128659-018.npy
2872,1867-154071-005.npy
2873,0083-009960-005.npy
2874,0125-121342-031.npy
2875,3723-171115-056.npy
2876,5022-029411-040.npy
2877,5778-012761-035.npy
2878,5652-039938-009.npy
2879,4813-248638-027.npy
2880,7635-105409-048.npy
2881,2436-002477-002.npy
2882,4640-019187-028.npy
2883,5778-012761-002.npy
2884,7505-258964-001.npy
2885,0226-131533-024.npy
2886,5688-041232-001.npy
2887,6367-074004-028.npy
2888,8425-287387-009.npy
2889,3242-067168-005.npy
2890,1841-179183-032.npy
2891,0040-000222-016.npy
2892,6836-061804-003.npy
2893,4018-103416-020.npy
2894,0150-126107-025.npy
2895,3723-171115-021.npy
2896,3214-167606-033.npy
2897,8063-274117-012.npy
2898,2817-142371-062.npy
2899,7190-090543-002.npy
2900,0254-012312-003.npy
2901,2007-132570-040.npy
2902,3857-182317-011.npy
2903,2384-152900-069.npy
2904,6209-034601-007.npy
2905,2436-002476-038.npy
2906,0669-129061-035.npy
2907,4340-015220-000.npy
2908,6437-066173-009.npy
2909,5049-025947-047.npy
2910,8051-295385-017.npy
2911,8465-246940-015.npy
2912,1502-122615-016.npy
2913,1263-141777-002.npy
2914,4014-186183-013.npy
2915,2911-012359-023.npy
2916,7113-086041-066.npy
2917,1624-142933-010.npy
2918,3486-166424-063.npy
2919,2092-145706-026.npy
2920,3214-167607-007.npy
2921,7278-246956-031.npy
2922,1502-122615-001.npy
2923,3830-012531-019.npy
2924,0083-009960-051.npy
2925,0332-128985-025.npy
2926,5778-054535-019.npy
2927,8095-274346-020.npy
2928,2436-002481-016.npy
2929,3830-012530-005.npy
2930,0669-129061-045.npy
2931,0103-001241-030.npy
2932,3664-178355-029.npy
2933,6367-074004-020.npy
2934,0254-027760-009.npy
2935,5456-062043-012.npy
2936,0233-155990-031.npy
2937,3857-182315-015.npy
2938,0118-121721-012.npy
2939,0150-126107-028.npy
2940,3214-167602-012.npy
2941,4859-022176-024.npy
2942,3526-176653-011.npy
2943,4830-025898-032.npy
2944,0229-130880-084.npy
2945,2911-015045-011.npy
2946,0118-047824-029.npy
2947,1081-125237-005.npy
2948,8838-298545-036.npy
2949,8238-274553-029.npy
2950,2843-152918-037.npy
2951,0233-134440-047.npy
2952,2416-152139-026.npy
2953,6848-076049-028.npy
2954,6529-062556-009.npy
2955,1447-130550-004.npy
2956,0460-172357-014.npy
2957,1263-141777-009.npy
2958,0332-128985-048.npy
2959,2911-015084-000.npy
2960,4018-107312-012.npy
2961,5750-100289-009.npy
2962,4859-026870-011.npy
2963,0150-132655-000.npy
2964,4137-011702-012.npy
2965,2893-139322-026.npy
2966,8123-275216-040.npy
2967,2911-015045-000.npy
2968,7312-092432-002.npy
2969,5322-007679-013.npy
2970,7517-100437-019.npy
2971,0307-127540-008.npy
2972,0446-123501-036.npy
2973,8629-261140-040.npy
2974,4362-015663-096.npy
2975,4441-076250-007.npy
2976,0087-121553-032.npy
2977,7517-100442-003.npy
2978,7148-007763-021.npy
